,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
11738,306,700000.0,3,1.75,1990,13000,2.0,0,3,3,9,1990,1980,1980,98028,47.7439,-122.262,2880,11340
11739,116,126000.0,1,1.0,610,4400,1.0,0,0,3,5,610,1922,1922,98055,47.4865,-122.197,1090,4930
11740,82,850000.0,4,1.0,2500,35802,1.5,0,0,3,7,2500,1955,1955,98005,47.6488,-122.153,2880,40510
11741,230,405000.0,3,2.0,1440,7425,1.0,0,0,4,7,1440,1965,1965,98034,47.7243,-122.185,1800,8344
11742,109,869900.0,6,4.5,2750,4400,2.0,0,0,3,8,1770,1987,1987,98103,47.6883,-122.335,1860,4400
11743,333,485000.0,3,1.75,1790,6775,1.0,0,2,3,8,1790,1951,1951,98126,47.5412,-122.377,1310,6028
11744,271,400000.0,2,2.0,1050,1173,2.0,0,0,3,8,720,2004,2004,98122,47.6181,-122.302,1340,1317
11745,132,299950.0,3,2.5,1780,4650,2.0,0,0,3,7,1780,2011,2011,98038,47.386,-122.047,3050,3848
11746,329,585000.0,4,2.5,2200,9099,2.0,0,0,3,8,2200,1994,1994,98034,47.733,-122.225,2270,8900
11747,369,495000.0,4,2.0,1720,5413,2.0,0,0,3,7,1470,1938,1980,98115,47.6929,-122.321,1510,5413
11748,313,2200000.0,5,4.5,5840,17168,2.0,0,0,3,12,4570,2006,2006,98029,47.5457,-121.991,4850,15017
11749,192,447000.0,3,2.25,1520,14080,2.0,0,0,3,7,1520,1984,1984,98074,47.6273,-122.059,1530,9758
11750,350,206000.0,3,1.0,1320,9239,1.0,0,0,4,7,1320,1968,1968,98092,47.312,-122.183,1320,8415
11751,172,500000.0,3,1.0,1070,4600,1.0,0,0,3,7,950,1930,1930,98116,47.5627,-122.383,1090,4600
11752,203,302500.0,4,2.5,1990,5511,2.0,0,0,3,8,1990,1994,1994,98030,47.3585,-122.191,1850,6031
11753,207,1250000.0,4,4.25,4980,13000,2.0,0,3,3,9,3080,1982,1982,98052,47.6406,-122.101,2840,11308
11754,82,391000.0,2,1.0,890,5423,1.0,0,0,3,6,890,1946,1946,98117,47.6966,-122.368,1690,5993
11755,69,250000.0,3,2.0,1440,5457,2.0,0,0,3,7,1440,1986,1986,98038,47.3784,-122.046,1480,6286
11756,82,435000.0,4,2.5,2440,5350,2.0,0,0,3,7,2440,2003,2003,98059,47.4891,-122.149,2440,5090
11757,285,160000.0,4,2.25,1800,14722,1.0,0,0,3,7,1440,1962,1962,98055,47.4874,-122.223,2400,10000
11758,81,451000.0,5,3.0,2260,6508,1.0,0,0,3,7,1330,2003,2003,98155,47.7508,-122.322,1940,9450
11759,3,206000.0,2,1.0,810,7158,1.0,0,0,5,6,810,1944,1944,98168,47.4882,-122.325,1090,7158
11760,144,590000.0,4,2.75,2240,5400,2.0,0,0,4,7,1540,1940,1940,98116,47.5785,-122.402,1830,5000
11761,13,695000.0,3,2.5,4560,17622,2.0,0,0,4,9,3800,1986,1986,98074,47.621,-122.03,2360,15000
11762,202,350000.0,3,1.5,1550,40752,1.0,0,0,5,7,1550,1954,1954,98031,47.394,-122.202,1550,8000
11763,328,1236300.0,5,3.5,3180,4628,2.0,0,0,3,10,2420,2001,2001,98199,47.6423,-122.394,2060,4640
11764,332,395000.0,6,2.25,2950,11200,1.0,0,0,4,7,1700,1970,1970,98072,47.7476,-122.087,1790,11200
11765,338,419000.0,5,3.0,2190,9652,2.0,0,0,3,7,2190,1999,1999,98178,47.5049,-122.239,1440,6710
11766,67,592350.0,2,2.0,1570,4665,1.0,0,0,3,8,1570,2006,2006,98053,47.709,-122.017,2165,6262
11767,96,855000.0,5,3.25,3420,5669,2.0,0,0,3,9,2620,2003,2003,98027,47.5366,-122.067,3310,6006
11768,242,771000.0,4,2.5,2420,7200,2.0,0,0,3,9,2420,1991,1991,98033,47.6893,-122.197,2650,7800
11769,230,325000.0,3,2.25,1570,43350,1.0,0,3,4,7,1570,1967,1967,98022,47.2377,-122.016,1570,220849
11770,169,1850000.0,5,3.25,3680,6060,2.0,0,0,5,9,2630,1925,1925,98112,47.6341,-122.304,3050,5850
11771,88,545000.0,4,1.75,1910,6731,1.0,0,0,4,7,1210,1953,1953,98116,47.5693,-122.391,1780,6350
11772,300,615000.0,3,1.75,1780,5175,1.0,0,0,4,7,990,1927,1927,98116,47.5696,-122.386,1780,5175
11773,343,625500.0,2,1.0,2160,7439,1.0,0,0,4,6,1300,1953,1953,98115,47.6981,-122.286,1680,7439
11774,67,232000.0,3,1.5,1460,15000,1.0,0,0,3,7,1460,1966,1966,98001,47.3182,-122.271,1510,15000
11775,73,168000.0,3,1.5,1370,7439,1.0,0,0,4,6,1370,1963,1963,98055,47.4499,-122.189,2350,3370
11776,271,238000.0,3,1.5,1370,7439,1.0,0,0,4,6,1370,1963,1963,98055,47.4499,-122.189,2350,3370
11777,347,260000.0,3,2.5,1500,7401,2.0,0,0,3,8,1500,1998,1998,98092,47.2625,-122.221,1720,7171
11778,304,460000.0,3,1.75,1210,7500,1.0,0,0,3,7,1210,1951,1951,98027,47.5294,-122.033,1250,6000
11779,115,900000.0,3,2.5,2850,11535,1.0,0,1,3,8,1680,1952,2008,98155,47.748,-122.288,2670,9942
11780,172,289950.0,3,1.0,1090,8280,1.0,0,0,3,6,1090,1947,2006,98155,47.7562,-122.318,1060,7609
11781,294,265000.0,3,1.75,1450,5858,1.0,0,0,4,7,1450,1991,1991,98038,47.3482,-122.037,1520,6573
11782,28,465000.0,4,2.25,1820,20349,1.0,0,0,5,8,1340,1977,1977,98072,47.7415,-122.096,1270,12800
11783,195,370000.0,3,1.5,1320,7201,1.0,0,0,3,7,1320,1971,1971,98034,47.7126,-122.211,1380,7201
11784,96,240000.0,2,1.5,1670,9880,1.0,0,0,4,7,1670,1941,1963,98146,47.4864,-122.348,1670,9807
11785,138,232000.0,4,2.0,1440,5911,1.0,0,0,5,5,1440,1943,1943,98056,47.5072,-122.181,1500,11089
11786,88,237502.0,3,1.0,980,7560,1.0,0,0,3,7,980,1951,1951,98126,47.5256,-122.375,1300,7560
11787,227,1280000.0,4,3.5,4340,5500,2.0,0,0,3,10,2850,2008,2008,98199,47.6427,-122.397,1290,5500
11788,357,957000.0,4,2.25,2860,11545,1.0,0,0,4,8,1430,1966,1966,98005,47.588,-122.168,2190,11396
11789,307,218000.0,3,1.5,1140,4875,1.0,0,0,5,6,1140,1970,1970,98042,47.3684,-122.08,980,5070
11790,110,205000.0,3,1.5,1120,8366,1.0,0,0,3,7,1120,1968,1968,98042,47.3632,-122.11,1260,9000
11791,40,350000.0,3,3.25,1460,1592,2.0,0,0,3,8,1130,2006,2006,98126,47.5481,-122.374,1560,1701
11792,61,256000.0,4,2.5,2050,5787,2.0,0,0,3,7,2050,2002,2002,98198,47.3527,-122.315,2030,6615
11793,89,275000.0,3,1.0,1250,7654,1.0,0,0,3,7,1000,1952,1952,98125,47.7289,-122.291,1310,7350
11794,336,372000.0,4,2.5,2520,9604,2.0,0,0,3,9,2520,1990,1990,98031,47.3893,-122.216,2540,9793
11795,321,688888.0,3,3.25,2580,9825,1.5,0,1,4,9,1760,1978,1978,98027,47.5314,-122.054,2140,10270
11796,59,170000.0,2,1.0,1200,24792,2.0,0,0,2,7,1200,1976,1976,98053,47.6337,-121.961,2150,24792
11797,54,530000.0,5,2.25,2140,7910,1.0,0,0,3,7,1070,1962,1962,98007,47.6071,-122.137,1680,8700
11798,52,905000.0,4,3.25,3440,7661,2.0,0,0,3,11,3440,2006,2006,98029,47.5429,-121.995,3580,6478
11799,115,365000.0,4,2.5,1800,5070,1.0,0,0,5,7,1080,1979,1979,98118,47.5303,-122.28,1870,5365
11800,339,312000.0,4,2.5,1790,10584,1.0,0,0,4,7,1290,1981,1981,98031,47.4061,-122.188,1730,9120
11801,112,400000.0,2,1.75,1250,7680,1.0,0,0,3,7,1250,1922,1968,98126,47.5242,-122.371,1250,7680
11802,133,278750.0,2,2.0,800,5765,1.0,0,0,4,6,800,1936,1936,98133,47.7024,-122.346,1160,3844
11803,334,510000.0,3,2.0,1410,11995,1.0,0,0,4,8,1410,1965,1965,98006,47.5718,-122.127,2690,12650
11804,347,527700.0,2,2.25,1330,806,3.0,0,0,3,8,1330,2009,2009,98117,47.6904,-122.395,1320,1389
11805,348,740000.0,4,2.75,2890,4000,1.5,0,0,4,9,2190,1931,1931,98109,47.6419,-122.351,2280,4000
11806,98,512000.0,4,2.5,2550,17209,2.0,0,0,3,9,2550,1996,1996,98059,47.4836,-122.136,2840,12560
11807,194,362000.0,5,2.5,2880,8216,2.0,0,0,3,8,2880,2001,2001,98030,47.3747,-122.185,1960,7200
11808,280,225000.0,3,1.0,660,6600,1.0,0,0,4,5,660,1940,1940,98168,47.4842,-122.33,1320,6600
11809,59,491500.0,3,2.25,1470,4322,2.0,0,0,3,7,1470,1985,1985,98029,47.5672,-122.018,1610,4322
11810,278,429950.0,4,1.75,1700,10230,1.0,0,0,3,8,1320,1959,1959,98133,47.7453,-122.351,2000,8006
11811,199,375000.0,3,1.0,1040,9800,1.0,0,0,4,7,1040,1955,1955,98006,47.5765,-122.155,1280,8880
11812,103,199400.0,2,1.0,880,4000,1.0,0,0,4,6,880,1916,1916,98106,47.5331,-122.352,1430,4000
11813,269,364900.0,4,2.5,2490,9346,2.0,0,2,3,9,2490,1996,1996,98042,47.3831,-122.147,2650,9454
11814,133,324950.0,3,1.5,1210,7560,1.0,0,0,3,7,1210,1941,1941,98126,47.5255,-122.374,980,7560
11815,332,467000.0,5,2.0,2080,4000,1.0,0,0,4,6,1040,1909,1909,98144,47.5858,-122.308,1940,6000
11816,112,380000.0,3,1.0,1380,5400,1.0,0,0,4,7,1380,1954,1954,98125,47.7134,-122.288,1190,6075
11817,185,250000.0,3,2.25,1620,10850,1.0,0,0,3,7,1620,1966,1966,98055,47.4437,-122.194,1910,10568
11818,18,700000.0,4,1.0,1680,4021,1.5,0,0,3,7,1680,1921,1921,98103,47.6663,-122.332,1710,4021
11819,195,206990.0,3,1.0,1330,9620,1.0,0,0,5,6,1330,1976,1976,98092,47.3174,-122.127,1300,10360
11820,339,670000.0,3,1.75,1730,3400,1.0,0,0,5,7,970,1928,1928,98107,47.6662,-122.364,1640,5000
11821,18,315000.0,2,1.0,790,6969,1.0,0,0,3,6,790,1955,1984,98052,47.6978,-122.164,1380,12196
11822,343,319950.0,3,2.5,2240,7500,2.0,0,0,3,8,2240,1985,1985,98092,47.265,-122.22,2190,7506
11823,89,419000.0,3,1.5,1500,8272,1.0,0,0,4,7,1500,1958,1958,98177,47.7741,-122.38,1630,8270
11824,112,205000.0,3,2.0,1800,11419,1.0,0,0,3,8,1800,1989,1989,98092,47.2623,-122.217,2220,11406
11825,174,335000.0,4,2.5,1980,4745,2.0,0,0,3,7,1980,2004,2004,98038,47.3495,-122.04,1980,4878
11826,175,397000.0,3,1.75,1340,5100,1.0,0,0,3,7,1340,1953,1953,98103,47.694,-122.348,1550,5100
11827,362,370000.0,2,1.0,750,2020,1.0,0,0,3,7,750,1908,1995,98122,47.6175,-122.301,1630,2383
11828,139,330000.0,4,2.25,1790,9920,1.0,0,0,4,7,1170,1969,1969,98059,47.5126,-122.149,1990,9648
11829,181,1785000.0,4,3.5,5490,14300,1.0,0,4,3,12,2910,1996,1996,98006,47.5511,-122.114,4290,13822
11830,98,399000.0,3,2.0,1940,16300,1.0,0,0,3,7,1140,1978,1978,98155,47.774,-122.283,1940,11250
11831,49,400000.0,4,1.75,2670,189486,2.0,0,4,3,8,2670,1972,1972,98092,47.2585,-122.061,2190,218610
11832,76,249900.0,3,2.0,1220,6404,1.0,0,0,3,7,1220,1994,1994,98038,47.3523,-122.059,1570,7000
11833,11,717000.0,3,1.5,1310,3880,1.0,0,0,3,7,1090,1956,1956,98117,47.6821,-122.392,1570,3880
11834,97,319000.0,4,2.5,1930,8336,2.0,0,0,3,8,1930,1995,1995,98031,47.4016,-122.166,2280,7959
11835,336,635000.0,4,3.0,2100,3800,2.0,0,0,3,8,2100,1972,1972,98115,47.6807,-122.291,1320,3800
11836,131,355000.0,3,1.0,1180,7573,1.0,0,0,4,7,1180,1977,1977,98155,47.7372,-122.294,1320,7573
11837,334,1600000.0,5,3.25,4320,32840,2.0,0,0,3,12,4320,1990,1990,98006,47.5461,-122.122,4410,33210
11838,73,585000.0,4,1.75,3140,12519,1.0,0,0,3,7,2320,1951,1983,98033,47.6941,-122.173,2240,7308
11839,241,320000.0,3,2.0,2320,7800,1.0,0,0,4,7,1160,1960,1960,98168,47.5141,-122.316,1380,7800
11840,12,305495.0,3,1.75,2110,10200,2.0,0,0,4,7,2110,1966,1966,98059,47.4744,-122.154,1800,10200
11841,48,240000.0,4,2.0,1790,14690,1.0,0,1,4,7,1670,1960,1960,98198,47.3965,-122.321,2440,10664
11842,52,199950.0,5,2.5,1740,8750,1.0,0,0,4,7,1740,1959,1959,98198,47.3904,-122.299,1740,8750
11843,116,1620000.0,4,3.25,3820,8114,2.0,0,0,3,10,3820,2005,2005,98004,47.5837,-122.194,2440,9195
11844,292,770000.0,3,3.5,2050,21744,2.0,1,4,4,9,1750,1930,1930,98166,47.4536,-122.376,2300,12200
11845,61,255000.0,4,2.25,1680,3179,2.0,0,0,3,8,1680,2002,2002,98092,47.3258,-122.186,1678,3590
11846,136,289000.0,4,2.25,1930,8925,1.0,0,0,4,8,1930,1974,1974,98058,47.4501,-122.128,1930,8400
11847,77,494500.0,4,3.0,3760,8804,2.0,0,0,3,8,2470,2002,2002,98056,47.5161,-122.191,1960,7225
11848,33,746000.0,3,2.25,2370,9619,1.0,0,0,4,8,1650,1973,1973,98052,47.6366,-122.099,1960,9712
11849,174,385000.0,4,3.0,2120,13000,2.0,0,0,4,8,2120,1978,1978,98059,47.4745,-122.141,2180,11440
11850,200,688100.0,4,2.5,2370,10513,2.0,0,0,4,8,2370,1987,1987,98052,47.6915,-122.099,2110,9540
11851,10,870300.0,4,2.5,2350,3150,1.5,0,0,4,8,1690,1910,1910,98103,47.6605,-122.335,1750,3150
11852,173,310000.0,3,1.0,1180,8474,1.5,0,0,3,7,1180,1956,1956,98155,47.7416,-122.327,1180,7200
11853,314,500000.0,3,2.5,2270,5654,2.0,0,0,3,8,2270,1999,1999,98133,47.7733,-122.351,1770,7840
11854,104,255000.0,3,2.25,1830,7770,1.0,0,0,4,7,1400,1977,1977,98042,47.3925,-122.161,1960,7272
11855,292,1475000.0,3,2.75,3910,7080,1.0,0,0,5,9,1970,1949,1949,98112,47.6324,-122.289,3480,7370
11856,145,154500.0,3,1.0,890,9465,1.0,0,0,3,6,890,1957,1957,98148,47.4388,-122.328,1590,9147
11857,28,425000.0,3,2.25,1820,8058,1.0,0,0,3,7,1260,1974,1974,98034,47.7241,-122.168,1850,7384
11858,80,700000.0,4,2.5,2440,7491,2.0,0,0,4,10,2440,1988,1988,98029,47.561,-122.019,2490,8580
11859,203,410500.0,2,1.0,1110,3943,1.0,0,0,5,6,740,1916,1916,98109,47.6436,-122.352,1590,4311
11860,73,432000.0,3,2.0,1870,7080,1.0,0,0,4,7,1210,1969,1969,98034,47.7244,-122.179,1620,8000
11861,347,530000.0,3,1.5,1240,4080,1.5,0,0,3,8,1240,1914,1914,98144,47.5745,-122.291,1420,4080
11862,25,465000.0,3,2.0,1560,8640,1.0,0,0,5,7,1560,1967,1967,98034,47.7294,-122.186,1970,8625
11863,144,498688.0,3,2.5,1910,5600,2.0,0,0,3,8,1910,1989,1989,98029,47.5752,-122.009,1800,4928
11864,335,573500.0,3,1.0,2200,21450,1.0,0,0,4,9,1600,1952,1952,98166,47.4527,-122.372,1880,11250
11865,166,349900.0,4,2.75,2530,13474,2.0,0,0,4,8,2530,1994,1994,98023,47.289,-122.344,2490,13140
11866,47,220000.0,3,1.0,1130,12519,1.0,0,0,3,7,1130,1958,1958,98056,47.4965,-122.176,1460,12507
11867,90,260000.0,2,1.0,820,6771,1.0,0,0,4,6,820,1918,1918,98106,47.52,-122.354,1000,4440
11868,132,290000.0,2,1.0,960,4000,1.0,0,0,3,6,960,1918,1918,98118,47.5554,-122.267,1210,4000
11869,335,615000.0,4,1.5,1980,3240,1.5,0,0,4,8,1780,1930,1930,98144,47.584,-122.294,2250,4000
11870,173,730000.0,4,3.5,3370,5638,2.0,0,0,3,10,2250,2001,2001,98034,47.7196,-122.223,3080,7200
11871,255,1950000.0,4,3.25,7420,167869,2.0,0,3,3,12,7420,2002,2002,98045,47.4548,-121.764,5610,169549
11872,19,332500.0,3,2.25,1800,10500,2.0,0,0,3,7,1800,1995,1995,98038,47.3879,-122.032,1870,8555
11873,236,650000.0,5,3.5,3990,10120,2.0,0,0,3,9,2820,1990,1990,98011,47.741,-122.208,2750,9622
11874,119,1400000.0,4,2.5,4070,7800,3.0,0,0,4,8,3390,2002,2002,98115,47.6838,-122.327,2020,6760
11875,376,465000.0,4,1.75,1640,7194,1.5,0,0,4,7,1480,1915,1915,98011,47.7649,-122.205,1440,9405
11876,81,690000.0,4,3.25,3730,11820,2.0,0,0,3,10,2460,1990,1990,98029,47.5775,-122.019,3680,10667
11877,70,289900.0,3,1.75,1220,7004,1.0,0,0,5,7,1220,1966,1966,98058,47.4492,-122.157,1640,7210
11878,230,1620000.0,3,3.5,3490,4000,2.0,0,0,3,9,2570,2009,2009,98112,47.6385,-122.281,1880,4000
11879,355,339950.0,3,2.5,1730,4286,2.0,0,0,3,7,1730,1999,1999,98148,47.432,-122.329,1780,4343
11880,356,367999.0,4,2.75,3430,8000,1.5,0,0,4,8,3430,1972,1972,98023,47.3183,-122.382,2090,8000
11881,292,380000.0,4,2.5,2320,10079,2.0,0,0,3,7,2320,1994,1994,98038,47.3828,-122.026,2010,7438
11882,54,440000.0,3,1.75,2030,17100,1.0,0,0,4,7,2030,1953,1953,98166,47.451,-122.365,1950,14400
11883,19,975000.0,5,4.0,4850,36450,2.0,0,0,3,10,4850,1977,1977,98005,47.6426,-122.158,3850,35325
11884,95,309500.0,3,1.5,1340,13560,1.0,0,0,3,7,1340,1968,1968,98028,47.741,-122.234,1540,15000
11885,82,350000.0,3,1.0,1130,8201,1.0,0,0,5,6,1130,1948,1948,98155,47.7359,-122.306,1180,8203
11886,318,215000.0,2,2.0,1180,2521,2.0,0,0,3,6,1180,2005,2005,98038,47.3487,-122.021,1310,3003
11887,116,254000.0,2,1.0,910,6000,1.0,0,0,3,6,910,1943,1943,98118,47.5253,-122.266,1460,5800
11888,353,567000.0,3,1.75,1630,4275,1.5,0,3,3,7,1630,1908,1908,98115,47.6851,-122.322,1800,4275
11889,27,402000.0,2,1.0,710,1173,2.0,0,0,4,7,710,1943,1943,98102,47.6412,-122.329,1370,1173
11890,202,365000.0,4,1.0,1520,80150,1.0,0,0,2,5,1520,1948,1948,98045,47.4742,-121.769,1740,84506
11891,0,625000.0,4,2.5,2820,8408,2.0,0,0,3,9,2820,2014,2014,98155,47.7538,-122.325,1300,8408
11892,356,432000.0,4,1.75,1970,5160,1.5,0,0,3,7,1970,1942,1942,98126,47.534,-122.373,1230,4920
11893,91,335500.0,5,3.0,2240,19090,1.0,0,0,4,8,1700,1968,1968,98058,47.4416,-122.149,2280,20000
11894,96,672500.0,2,1.75,1860,5940,1.0,0,2,5,8,1020,1956,1956,98116,47.5751,-122.407,2130,5940
11895,81,336000.0,4,1.0,1780,4310,1.5,0,0,5,6,1780,1919,1919,98118,47.5486,-122.278,1460,4310
11896,206,294400.0,4,2.5,1788,10183,2.0,0,0,4,7,1788,1990,1990,98002,47.2883,-122.218,1700,6600
11897,353,541900.0,3,2.5,1880,3054,2.0,0,0,3,8,1880,1988,1988,98007,47.6091,-122.147,1840,3815
11898,229,505000.0,3,1.75,2300,11400,1.0,0,0,4,8,1520,1977,1977,98052,47.6884,-122.128,2300,10140
11899,34,255000.0,3,2.5,1610,6176,2.0,0,0,3,7,1610,1994,1994,98030,47.3657,-122.173,1680,7414
11900,265,435000.0,6,2.5,2270,11970,1.0,0,0,3,7,1470,1964,1964,98011,47.7722,-122.204,2270,10640
11901,6,636000.0,2,1.75,1230,3600,1.5,0,0,5,7,1230,1925,1925,98119,47.6423,-122.361,1210,4500
11902,130,655000.0,4,3.5,3420,33106,2.0,0,0,3,9,3420,2004,2004,98010,47.3554,-121.986,3420,36590
11903,320,280500.0,3,1.5,1670,6988,1.0,0,0,3,7,1370,1953,1953,98148,47.4283,-122.323,1090,7753
11904,355,520000.0,2,1.0,1120,6141,1.0,0,0,3,7,900,1946,1946,98117,47.6924,-122.372,1500,7529
11905,55,354000.0,4,2.5,2580,5476,2.0,0,0,3,8,2580,2005,2005,98031,47.4042,-122.205,2900,5476
11906,112,810000.0,5,2.75,3847,17654,1.0,0,2,5,9,2299,1975,1975,98003,47.3379,-122.322,2690,15344
11907,0,400000.0,4,2.5,3630,42884,1.5,0,0,3,9,2300,1979,1979,98092,47.2617,-122.19,2830,80148
11908,250,879900.0,4,2.75,3580,12000,1.0,0,0,3,10,1840,1979,1979,98074,47.6319,-122.05,2910,12428
11909,322,1288000.0,5,4.0,4050,11358,2.0,0,0,4,10,2780,1980,1980,98040,47.56,-122.225,3120,13555
11910,335,902500.0,3,3.5,3240,23522,2.0,0,0,3,10,2130,1992,1992,98010,47.3388,-122.033,3180,23273
11911,376,900000.0,3,1.75,1540,8400,1.5,0,0,3,7,1540,1902,1902,98122,47.6187,-122.295,1330,4800
11912,76,419500.0,4,2.5,2550,7200,2.0,0,2,3,7,2550,2003,2003,98056,47.4793,-122.18,2560,5715
11913,185,685000.0,4,2.0,2340,6000,1.0,0,0,5,8,1270,1953,1953,98199,47.6495,-122.401,1600,6000
11914,189,429950.0,4,2.5,2320,4524,2.0,0,0,3,8,2320,2004,2004,98059,47.4798,-122.136,2330,4524
11915,356,464950.0,4,2.5,1640,6000,2.0,0,0,3,7,1640,2011,2011,98106,47.559,-122.365,1640,4800
11916,161,239900.0,2,1.0,910,9000,1.0,0,0,4,6,910,1983,1983,98045,47.4463,-121.771,1410,9440
11917,292,406250.0,4,3.25,2550,11524,2.0,0,0,3,8,2550,1990,1990,98019,47.7324,-121.963,2370,14001
11918,178,447000.0,4,2.5,2660,8027,2.0,0,0,3,8,2660,1997,1997,98045,47.4831,-121.781,2480,8095
11919,34,466800.0,3,2.5,1480,14250,2.0,0,0,3,7,1480,1996,1996,98033,47.6595,-122.186,1660,14250
11920,138,674000.0,4,2.5,2810,11560,1.0,0,0,5,7,1740,1962,1962,98008,47.5846,-122.12,1970,11560
11921,208,525000.0,1,1.0,830,3200,1.0,0,0,3,7,830,1924,1924,98103,47.6557,-122.348,1350,2512
11922,364,674950.0,3,2.75,3510,92347,2.0,0,0,3,10,3510,1990,1990,98038,47.3735,-122.018,2970,37070
11923,362,374900.0,3,2.5,2480,4950,2.0,0,0,3,7,2480,2004,2004,98058,47.4389,-122.116,2230,5298
11924,157,1443920.0,4,3.0,3720,5000,2.5,0,0,5,9,2720,1905,1905,98102,47.6282,-122.322,2610,5000
11925,217,559500.0,3,2.25,2150,9250,2.0,0,0,3,8,2150,1984,1984,98052,47.7179,-122.113,2240,9266
11926,14,522500.0,3,2.5,2370,7875,2.0,0,0,3,9,2370,2003,2003,98065,47.5427,-121.863,2660,7752
11927,360,1130000.0,5,2.5,4310,28008,2.0,0,0,3,10,4310,1988,1988,98053,47.6662,-122.056,3170,28559
11928,41,498500.0,5,2.75,2990,7420,2.0,0,0,3,8,2990,1996,1996,98059,47.4944,-122.162,2290,7678
11929,115,571000.0,4,1.0,1350,4000,1.5,0,0,3,8,1350,1930,1930,98117,47.6885,-122.386,1520,4000
11930,12,543000.0,2,2.0,2370,217800,1.5,0,0,3,7,1600,1992,1992,98027,47.5007,-122.088,2370,157687
11931,306,271920.0,3,2.0,1410,10248,1.0,0,0,3,7,1410,1985,1985,98001,47.3315,-122.265,2090,9414
11932,220,104950.0,2,1.0,1170,8254,1.0,0,0,2,6,1170,1949,1949,98146,47.497,-122.346,1820,8922
11933,150,485500.0,4,2.5,1800,4500,2.0,0,0,3,8,1800,1999,1999,98075,47.5998,-122.014,1800,4500
11934,26,1210000.0,4,2.75,3650,6982,2.0,0,2,4,9,2530,1951,2003,98115,47.6756,-122.275,3140,7894
11935,265,260250.0,3,1.75,1490,8357,1.0,0,0,4,7,1490,1993,1993,98038,47.3473,-122.037,1490,7376
11936,346,875909.0,4,2.5,3610,13292,2.0,0,0,3,10,3610,1996,1996,98075,47.5868,-121.974,3000,10776
11937,35,455000.0,4,1.75,2050,94525,1.0,0,0,4,7,1250,1959,1959,98058,47.4492,-122.084,2270,47480
11938,18,309000.0,3,1.0,1092,7500,1.5,0,0,3,6,1092,1918,1918,98106,47.5321,-122.354,930,4000
11939,68,229000.0,4,2.25,2010,7688,1.0,0,0,3,8,1170,1979,1979,98023,47.3086,-122.396,1990,7688
11940,362,250000.0,3,2.0,1680,7900,2.0,0,0,4,7,1680,1953,1953,98003,47.3255,-122.305,1250,15600
11941,26,600000.0,4,2.0,2510,38141,1.0,0,0,3,9,2510,1960,1960,98034,47.7219,-122.258,3180,11760
11942,6,535000.0,4,2.5,2280,65836,2.0,0,0,3,8,2280,2004,2004,98077,47.7237,-122.076,2300,97574
11943,199,571000.0,3,2.5,2510,5186,2.0,0,0,3,7,2510,2001,2001,98053,47.6895,-122.041,2530,5186
11944,3,1030000.0,5,2.75,3190,16920,1.0,0,3,3,9,1690,1976,1976,98006,47.5641,-122.16,3100,13100
11945,53,600000.0,4,3.25,4690,14930,2.0,0,2,3,10,3680,1995,1995,98155,47.7718,-122.283,2910,13320
11946,361,469500.0,3,2.25,1850,12000,1.0,0,0,4,7,1300,1977,1977,98072,47.7408,-122.101,1580,12616
11947,335,1150000.0,4,3.0,4160,13170,2.0,0,0,3,11,3040,2001,2001,98059,47.5182,-122.149,3780,13148
11948,115,785000.0,4,1.5,2220,4000,1.5,0,0,3,8,1970,1925,1925,98105,47.6564,-122.325,1984,4000
11949,361,872750.0,3,2.5,2870,13695,2.0,0,0,3,10,2870,1991,1991,98052,47.6944,-122.102,2840,8472
11950,105,900000.0,4,2.75,3950,10214,1.0,0,3,3,10,2050,1955,1955,98117,47.6969,-122.384,3130,8608
11951,76,350000.0,2,1.75,1740,6620,1.5,0,0,3,8,1740,2002,2002,98065,47.526,-121.828,1560,5400
11952,343,2575000.0,5,3.0,4780,20440,1.0,0,0,4,10,3660,1975,1975,98039,47.6242,-122.239,4660,20440
11953,88,940000.0,4,2.5,3160,39960,1.0,0,0,3,10,3160,1980,1980,98005,47.6418,-122.157,3900,36444
11954,74,185000.0,5,1.75,1990,27810,1.0,0,0,3,7,1990,1955,1955,98023,47.3325,-122.35,2240,20000
11955,53,850000.0,4,3.5,3920,37122,2.0,0,0,3,10,3920,1996,1996,98053,47.6316,-121.988,2550,32647
11956,138,201000.0,3,1.0,960,15273,1.0,0,0,4,7,960,1963,1963,98022,47.238,-122.039,1930,51400
11957,250,499000.0,2,1.5,1540,6549,2.0,0,0,3,7,1540,1980,1980,98133,47.7189,-122.353,1470,6552
11958,341,315000.0,4,2.5,1970,5190,2.0,0,0,3,7,1970,2002,2002,98059,47.515,-122.164,1840,5564
11959,96,509950.0,3,2.5,1880,4668,2.0,0,0,3,8,1880,1993,1993,98029,47.5666,-121.999,2060,4668
11960,299,286300.0,3,2.75,2000,6405,1.0,0,0,3,8,1260,1964,1964,98178,47.5066,-122.259,2130,6510
11961,87,590000.0,3,2.5,1990,8325,2.0,0,0,4,8,1310,1997,1997,98034,47.705,-122.201,2450,10606
11962,125,325000.0,4,1.0,1400,9384,1.5,0,0,4,6,1400,1948,1948,98106,47.5166,-122.361,1600,8432
